business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,hours,source
9PmtLYa_Cy-DtgI-tYlOIQ,Prive Nail Lounge,10781 Big Bend Rd,Riverview,33579,27.7916582,-82.3291673,2.5,26,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '10:0-16:0'}",Y
CqQSzXFLH7lE2CKzUWH42g,Elite Spa & Nail,13170 US Hwy 301 S,Riverview,33569,27.7928906382,-82.3331682733,3.0,62,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
0MJvRl1WeW_fKjKDGF4Itw,EV Nail Art and Spa,1709 Main St,Dunedin,34698,28.0180215,-82.7575666,4.5,10,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",Y
QwXiuIDjX-yWa7_f5B9puw,The Massage Spa,4101 Central Ave,St Petersburg,33713,27.7712556092,-82.6890719956,4.0,69,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",Y
SpQmiJDDWmKSgFDReklMTg,Red Nails,4379 Commercial Way,Spring Hill,34606,28.4947237,-82.5992589,2.0,14,,Y
h-wfp57vE4bqd5XpSimVGw,Top Line Nails,7330 W Waters Ave,Tampa,33634,28.0245852,-82.5617483,3.0,45,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
mpHInkENPWKBQX0U9dDgrQ,Azul Nails Waxing Beauty,"14358 N Dale Mabry Hwy, Ste B",Tampa,33618,28.0775852,-82.5082251,4.0,29,"{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-19:0'}",Y
X1rviqiHyXL4rw6Bn4KsaQ,Be Nails & Spa,"17503 Preserve Walk Ln, Ste D",Tampa,33647,28.1280482,-82.3694399,4.0,45,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
uKt-bi0YuOQUS0Yy0uqUAg,Kaizen Nail Bar,,Seminole,33772,27.8480989,-82.7940297,4.0,8,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-18:0', 'Sunday': '11:30-17:0'}",Y
HkdIGOvJunTJG8hR1l09Cw,Mia Bella Salon and Spas,16741 Gulf Blvd,North Redington Beach,33708,27.8170452,-82.8216685,3.5,20,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",Y
RRuPYDlpbtX2oScNZX7bwg,Allure Nails & Spa,4847 Bruce B Downs Blvd,Wesley Chapel,33544,28.227241,-82.352963,3.5,20,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
7LO4aA-7SS4tTLanSNh6oQ,Seaside Nails,1724 S Dale Mabry Hwy,Tampa,33629,27.927662,-82.505412,5.0,5,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30'}",Y
pwZdc17t9aoK6yS714zl3A,Oscar Nailbar,1233 Cleveland St,Clearwater,33755,27.96451,-82.786119,4.5,55,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
7GByhnAZt6pcR2nSsYBWvQ,Nails Orchid,2280 4th St N,St. Petersburg,33704,27.7924428671,-82.6391199231,3.5,36,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",Y
bHwdWrlnLyYm7Anm3SulPA,Sago Nails,3891 Northdale Blvd,Tampa,33624,28.094703,-82.506302,4.0,24,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
cAxLyZ1o5OcaziDAIXshSw,Noire The Nail Bar,2533 N Dale Mabry Hwy,Tampa,33607,27.9638384,-82.5042811,3.5,21,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-18:30', 'Sunday': '11:0-17:0'}",Y
ZzGyTZiOkR758C_7bcPekg,King's Nails,"210 S Kings Ave, Ste F",Brandon,33511,27.9346188,-82.294432,3.0,30,,Y
CBTfBDC5NB7iXSfbFlrcTQ,Clearwater Beach Nails & Spa,780 S Gulfview Blvd,Clearwater,33767,27.9664057,-82.8226258,4.5,55,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",Y
P32kIN7x4ALH_TfWAfmfug,Essentials Massage & Facials of Brandon,3405 Brook Crossing Dr,Brandon,33511,27.8933614,-82.2821192,4.0,57,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-18:0'}",Y
riGn-RYqkWMUBtI5Qosoaw,Blo Blow Dry Bar,4102-2 W Boy Scout Blvd,Tampa,33607,27.9654544,-82.5123617,4.5,96,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-17:0'}",Y
mkmalengTS0LarMm_ZiJ0w,AVEDA Hyde Park Village | Salon Norrell ,720 S Village Cir,Tampa,33606,27.9361073,-82.475205,4.5,180,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-18:0'}",Y
y_G0xkomswVQaejYp4Fy4g,Venus Nail Spa,11639 Boyette Rd,Riverview,33569,27.852375,-82.304945,3.5,35,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
GlmLkbkOtdzTHnTFeWwxyA,Nails on Ninth - Natural Healthy Nails,3214 9th St N,Saint Petersburg,33704,27.8015091,-82.6471204,5.0,50,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
wklNsFM-tG5mjopYZYyvXQ,Blu Nail Salon,14851 State Rd 52,Hudson,34669,28.3308135215,-82.5703387528,2.5,9,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}",Y
cboVR9dDuQYwyQRCrwX71g,Salon M,2820 Beach Blvd S,Gulfport,33707,27.7415158,-82.707522,4.0,6,"{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}",Y
5-9-1Ejn4Bf5N_RD0ppvzA,Bebe Nails & Spa,2140 Corporate Center Dr,Trinity,34655,28.1899559473,-82.6264335515,3.0,25,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
-ch3ET0QStiKPWo1Vy68eA,Dreams Nail Salon,"6821 W Hillsborough Ave, Ste 5",Tampa,33634,27.9970915,-82.5556319,4.0,62,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '10:0-16:0'}",Y
jZPE1ozYRmVQdIvp49L0gQ,Triple A Dominican Hair & Spa,4002 W Waters Ave,Tampa,33614,28.0250004,-82.5092583,4.0,16,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-20:0'}",Y
HpDWpS6rpF-mY0Dx0nvH-g,Julie's Nail Salon,10421 Ulmerton Rd,Largo,33771,27.896459,-82.784099,3.0,21,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-18:30', 'Sunday': '11:0-16:30'}",Y
t27cfFjY1iLaQD5dTQOpCg,Nail Shop,5175 34th St S,Saint Petersburg,33711,27.7207683,-82.6794282,3.0,42,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
D9rvtljz6XRdt5PFDkvNGg,Paradise Nail and Spa,30602 US Hwy 19 N,Palm Harbor,34684,28.050662,-82.7394368,4.0,34,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
idToyk26UAcCyQQLbufcAQ,Carrollwood Day Spa,12936 N Dale Mabry Hwy,Tampa,33618,28.0643041,-82.5058438,4.5,51,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}",Y
90OogtpYzvIfHrBtgxgbIQ,D K Nail and Spa,12525 Spring Hill Dr,Spring Hill,34609,28.4662818,-82.5140808,4.0,9,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-18:30', 'Friday': '9:30-18:30', 'Saturday': '9:30-18:30'}",Y
LFXtVrxODMM88Pb6OOk7eg,Scarlett Ibis Nails & Spa,10036 Cross Creek Blvd,Tampa,33647,28.143173,-82.3268125,3.0,18,{'Monday': '0:0-0:0'},Y
zdHYuDA541CB205_EiRDLg,Tribeca Colorsalon,"1600 E 8th Ave, Ste A-137",Tampa,33605,27.961113,-82.44139,4.5,356,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",Y
GU3dOawEWrt-NKkYOeoiuQ,Colour Nail Spa,290 Windward Passage,Clearwater,33767,27.9774855009,-82.817262472,5.0,21,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0'}",Y
F6DcTegtx9sVdIuEsP_nsA,Lovely Nails,3014 54th Ave S,Saint Petersburg,33712,27.718099034,-82.6733366912,2.5,19,,Y
Gd52kRpEyLdQvUyO3I-3JA,Ybor Metro Market,1880 E Palm Ave,Tampa,33605,27.9625155,-82.4381149,3.0,6,"{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '9:0-23:0'}",Y
WxN1ZfVlZfkWk6WNLRUlJQ,Prima Salon and Spa,11681 Boyette Rd,Riverview,33569,27.8534178773,-82.3028963059,3.5,6,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}",Y
BmXWt1UzsVU0ZsYoN5PDrA,LN Nails & Spa,5101 E Busch Blvd,Tampa,33617,28.0323182783,-82.3987450693,3.5,10,"{'Monday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",Y
MoR1pFBnxZeO-A890hsfOw,CNT Nails & Spa,"1309 S Collins St, Ste 303",Plant City,33563,28.0033728,-82.1215171,4.5,5,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}",Y
8li92PJwuy1fy9p4-TPekQ,Organic Nails & Spa,202 W Alexander St,Plant City,33563,27.989865,-82.122787,3.5,13,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-16:30'}",Y
EBUiUtifi9u4Uf1IJYqhOw,Tiffany Nail & Spa,350 Westshore Plz,Tampa,33609,27.9476869742,-82.52634154,1.5,57,,Y
f3Xhbknnhh0jjoKP-I0X9Q,Sunshine Nails,"4445 E Bay Dr, Ste 310",Clearwater,33764,27.915499,-82.7410569,3.0,6,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
Mo3t-QI5YsZNvCy_zuBdTA,Signature a Boutique Salon and Spa,711 Harbour Post Dr,Tampa,33602,27.9395856,-82.4517549,4.5,24,"{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}",Y
ZwUMmI8s0Gc4tuQ4nIB_Zw,Cali Pronails,4909 US Hwy 19,Port Richey,34668,28.2933083411,-82.7142972634,2.5,6,"{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '12:0-17:30'}",Y
3Hsb0S7keIjg956n-7Ckow,Frenchies Modern Nail Care - Tampa,"317 W Palm Ave, 105A",Tampa,33602,27.96243,-82.46484,4.5,58,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:30'}",Y
h_zrt5_R8ORA8oJn66uCOw,Nancy's Nails,32538 Us Hwy 19 N,Palm Harbor,34684,28.0686195,-82.7390599,3.5,6,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-18:0'}",Y
6E9AiMa4mFIXJ0V6BK8TiA,Studio 7,5635 6th St,Zephyrhills,33542,28.2399521,-82.18667,3.5,12,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-15:0', 'Saturday': '8:0-14:0'}",Y
V90tOhvu5MpOx2AfriTVqg,Paris Hair Design,501 Main St,Dunedin,34698,28.0124652,-82.785581,3.5,6,"{'Tuesday': '9:0-19:0', 'Wednesday': '11:0-17:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0'}",Y
A-RFY1GE2D7x0DTlRKA7eA,Joy’s Nails & Spa,8507 Hillsborough Ave,Tampa,33615,27.9969866478,-82.5792796248,3.5,12,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30'}",Y
B72M5pQD7amzi3O7QehCTQ,Nails Magic,2031 E Fowler Ave,Tampa,33612,28.0531916,-82.4366847,2.0,5,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0'}",Y
ch77U6h1t81V2tEe2hyRIw,Hawaii Nail And Spa,9524 Blind Pass Rd,St Pete Beach,33706,27.7560414757,-82.7592353897,4.5,143,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}",Y
AtdLdhClg_yhrjmkDTmcUQ,Beautiful Nails,10815 102nd Ave,Seminole,33778,27.8795953021,-82.8020065503,2.5,18,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '10:30-17:0'}",Y
4P2OKnuCnGYWQsN9n6uP2A,Fancy Fingers,"3802 Ehlrich Dr, Ste 103-104",Tampa,33624,28.0842794623,-82.5068413025,4.5,88,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
7vqGH4n12eTuuJqGFPzNyg,Hong Kong Nails,"5225 4th St N, Ste G",Saint Petersburg,33703,27.8198214,-82.6382359,4.0,19,,Y
iGY6rrmoxLmRrZuWr2DXIg,The Most Nails,14951 N Florida Ave,Tampa,33613,28.0858403418,-82.4594521319,3.0,10,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
Yb04s8ffQODSYWyNmrCjGw,A & Q Nail Salon,12923 N Dale Mabry Hwy,Tampa,33618,28.0642406,-82.5027482,3.5,24,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:0', 'Sunday': '10:30-17:0'}",Y
X2Z7ffuYrneF4z7HCue_NQ,Paris Nails Studio,9425 US Hwy 301,Riverview,33578,27.8604792735,-82.3267341033,4.0,73,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}",Y
OaYSTg3qlZRM_v6G-4ZVOA,Jade Nails,"3730 Tampa Rd, Ste 4",Oldsmar,34677,28.0433439,-82.6795245,3.5,18,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
XNP3-_IPF3GljkFAW-_udw,Midori Organic Salon,1220 Cleveland St,Clearwater,33755,27.9657831,-82.7866191,3.5,10,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '12:0-17:0'}",Y
pjHGf-44XrJDW31j_EOmbg,Famous Nails & Spa,7824 Land O Lakes Blvd,Land O Lakes,34638,28.2711726,-82.4807045,3.5,32,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
M-aAUfhmoUjkg24bhx7iIQ,T & L Nails Kennedy,1506 W Kennedy Blvd,Tampa Bay,33606,27.9443468798,-82.4750649,4.5,5,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",Y
xYrqQVUm90Hgsey6gTNEZQ,Montage Nails Spa,812 N US Hwy 41,Ruskin,33570,27.7259451,-82.4342837,3.5,19,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
kM2OVIcH4CwpWtGDIvBssQ,K & S Nails,19060 Bruce B Downs Blvd,Tampa,33647,28.146121,-82.354574,3.0,13,,Y
jep98ue9-5B12-J-FKNg1g,Paris Nails,871 W Bay Dr,Largo,33770,27.9154162,-82.7986153,3.5,32,"{'Monday': '9:30-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",Y
2RJ1z-vNFnmeuWjkN3u3bg,Kc Nails,12031 Indian Rocks Rd,Largo,33774,27.8829904,-82.8318823,4.5,78,,Y
QyKVJ1vSYZg_b6bTIslbwg,Regal Nails,28500 State Rd 54,Wesley Chapel,33543,28.234645,-82.3443413,2.5,5,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-17:0'}",Y
x18CDd5oQpbPgVg-Jndx0w,Kay Nails & Spa,34722 US Hwy 19 N,Palm Harbor,34684,28.0880907651,-82.7400021628,4.0,18,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
MBxcC2spB4juXq9lqExFKA,True Nails and Eyebrows Threading,"7010 Sheldon Rd, Ste 700",Tampa,33615,28.0146712,-82.5837389,3.0,19,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
LSDAi0WG6uiQxRDnF91XMQ,Sophea Nails and Spa,1980 S Pinellas Ave,Tarpon Springs,34689,28.1231638,-82.7608925155,4.0,20,"{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-18:30', 'Friday': '9:30-18:30', 'Saturday': '9:30-18:0'}",Y
RfBadspMiubpR0lDkVDdNA,Ermira’s Med Spa,3945 58th St N,Saint Petersburg,33709,27.8075065,-82.7120671,4.5,11,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",Y
Tky4LMt9IXlu0i5widrRZA,Excellent Nails & Spa,13879 W Hillbourough Ave,Tampa,33635,28.033307,-82.645771,3.5,9,"{'Monday': '9:0-19:30', 'Tuesday': '9:0-19:30', 'Wednesday': '9:0-19:30', 'Thursday': '9:0-19:30', 'Friday': '9:0-19:30', 'Saturday': '9:0-19:30', 'Sunday': '10:0-17:0'}",Y
AMp2Bg1D_efzaAaSGa1qGw,Hot Nails,"7570 Starkey Rd, Ste G",Seminole,33777,27.8404001,-82.7634715,4.5,14,,Y
Gfe5VxwUtUMXjy_18Nn9QQ,Ultimate Nail,1460 S Belcher Rd,Clearwater,33764,27.943852,-82.746898,3.0,7,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0'}",Y
UPeyyZ4p8Gshl5OUYbN88w,Swank & Co.,618 Oakfield Dr,Brandon,33511,27.9346529,-82.292378,4.0,19,"{'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-19:0', 'Saturday': '8:0-19:0'}",Y
SrFFOod404iO51TxQTpQAg,Elfer's Nails,6129 State Rd 54,New Port Richey,34653,28.218427,-82.713216,3.0,7,,Y
2u88essZZkL1NIPW0wwOSA,Blush Nail Lounge,"3689 Tampa Rd, Ste 302A",Tampa Bay,34677,28.0451831,-82.6808282,4.5,73,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '11:0-19:30', 'Saturday': '9:0-18:0', 'Sunday': '11:0-16:0'}",Y
wehtVVR1JBJn7siLT3vfpA,L.A nails,11070 Spring Hill Dr,Spring Hill,34608,28.4600917,-82.5415483,4.0,10,,Y
doN40fPIewGN88ga4HZSEA,Textures Hair and Beauty,"1701 S Alexander St, Ste 109",Plant City,33566,27.999273,-82.138605,4.0,5,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}",Y
18EC88ppd63d9JMzfXIKrA,Fabbylous Hair Studio,4078 Commercial Way,spring hill,34606,28.48797,-82.601172,2.5,7,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",Y
qST239voJrcu7xxeF1r9cA,Blossom Nail Spa,9612 US Hwy 301 S,Riverview,33578,27.8595717,-82.3251844,4.0,109,"{'Monday': '0:0-0:0', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}",Y
